timestamp_s,channel,raw_adc,voltage_uv
252.1824,1,523,2.432
252.2986,1,531,2.469
252.4268,1,494,2.297
252.5448,1,529,2.459
252.6612,1,517,2.404
252.7776,1,500,2.325
252.9067,1,511,2.376
253.0230,1,527,2.450
253.1406,1,553,2.571
253.2567,1,510,2.371
253.3833,1,522,2.427
253.4991,1,517,2.404
253.6282,1,363,1.688
253.7422,1,495,2.301
253.8596,1,515,2.394
253.9864,1,603,2.803
254.1014,1,595,2.766
254.2285,1,435,2.022
254.3441,1,428,1.990
254.4670,1,418,1.943
254.5822,1,417,1.939
254.6979,1,420,1.953
254.8261,1,485,2.255
254.9400,1,512,2.380
255.0572,1,556,2.585
255.1880,1,461,2.143
255.3032,1,532,2.473
255.4267,1,507,2.357
255.5447,1,478,2.222
255.6593,1,489,2.273
255.7858,1,472,2.194
255.8995,1,554,2.576
256.0249,1,571,2.655
256.1405,1,582,2.706
256.2653,1,819,3.808
256.3768,1,585,2.720
256.5074,1,436,2.027
256.6201,1,447,2.078
256.7376,1,511,2.376
256.8630,1,532,2.473
256.9776,1,539,2.506
257.1044,1,360,1.674
257.2201,1,525,2.441
257.3381,1,785,3.650
257.4645,1,130,0.604
257.5824,1,268,1.246
257.6992,1,393,1.827
257.8275,1,439,2.041
257.9445,1,460,2.139
258.0590,1,499,2.320
258.1771,1,443,2.060
258.3076,1,520,2.418
258.4201,1,480,2.232
258.5444,1,488,2.269
258.6559,1,470,2.185
258.7845,1,517,2.404
258.8993,1,514,2.390
259.0258,1,607,2.822
259.1393,1,425,1.976
259.2648,1,453,2.106
259.3825,1,418,1.943
259.5006,1,448,2.083
259.6189,1,527,2.450
259.7432,1,495,2.301
259.8595,1,450,2.092
259.9776,1,620,2.882
260.1073,1,405,1.883
260.2203,1,512,2.380
260.3355,1,464,2.157
260.4628,1,480,2.232
260.5788,1,541,2.515
260.7075,1,587,2.729
260.8222,1,575,2.673
260.9386,1,535,2.487
261.0663,1,499,2.320
261.1826,1,512,2.380
261.3005,1,473,2.199
261.4271,1,502,2.334
261.5447,1,507,2.357
261.6605,1,518,2.408
261.7777,1,528,2.455
261.9062,1,493,2.292
262.0198,1,539,2.506
262.1459,1,511,2.376
262.2610,1,529,2.459
262.3780,1,628,2.920
262.4961,1,433,2.013
262.6224,1,501,2.329
262.7386,1,450,2.092
262.8566,1,494,2.297
262.9795,1,447,2.078
263.1051,1,445,2.069
263.2196,1,485,2.255
263.3377,1,516,2.399
263.4557,1,490,2.278
263.5820,1,530,2.464
263.6959,1,492,2.287
263.8203,1,491,2.283
263.9461,1,518,2.408
264.0598,1,512,2.380
264.1851,1,523,2.432
264.2997,1,510,2.371
264.4252,1,505,2.348
264.5416,1,502,2.334
264.6567,1,515,2.394
264.7814,1,504,2.343
264.9054,1,519,2.413
265.0197,1,485,2.255
265.1362,1,533,2.478
265.2652,1,523,2.432
265.3816,1,497,2.311
265.4989,1,492,2.287
265.6152,1,519,2.413
265.7445,1,507,2.357
265.8610,1,502,2.334
265.9751,1,492,2.287
266.1021,1,531,2.469
266.2152,1,509,2.366
266.3417,1,502,2.334
266.4598,1,516,2.399
266.5832,1,517,2.404
266.7013,1,515,2.394
266.8147,1,520,2.418
266.9423,1,519,2.413
267.0603,1,516,2.399
267.1780,1,517,2.404
267.2960,1,506,2.352
267.4240,1,527,2.450
267.5362,1,502,2.334
267.6653,1,503,2.339
267.7820,1,500,2.325
267.8986,1,519,2.413
268.0149,1,489,2.273
268.1446,1,512,2.380
268.2608,1,513,2.385
268.3773,1,527,2.450
268.4947,1,528,2.455
268.6196,1,531,2.469
268.7364,1,515,2.394
268.8653,1,508,2.362
268.9808,1,509,2.366
269.0947,1,508,2.362
269.2231,1,521,2.422
269.3402,1,507,2.357
269.4582,1,512,2.380
269.5867,1,515,2.394
269.6992,1,503,2.339
269.8151,1,503,2.339
269.9413,1,523,2.432
270.0594,1,585,2.720
270.1747,1,430,1.999
270.3014,1,553,2.571
270.4149,1,534,2.483
270.5407,1,525,2.441
270.6543,1,494,2.297
270.7803,1,525,2.441
270.9065,1,524,2.436
271.0239,1,521,2.422
271.1407,1,504,2.343
271.2554,1,505,2.348
271.3820,1,528,2.455
271.4993,1,527,2.450
271.6152,1,517,2.404
271.7441,1,533,2.478
271.8612,1,516,2.399
271.9754,1,523,2.432
272.1032,1,525,2.441
272.2163,1,509,2.366
272.3387,1,515,2.394
272.4649,1,520,2.418
272.5821,1,518,2.408
272.7001,1,519,2.413
272.8149,1,513,2.385
272.9447,1,536,2.492
273.0607,1,484,2.250
273.1759,1,523,2.432
273.3030,1,514,2.390
273.4177,1,533,2.478
273.5454,1,521,2.422
273.6601,1,528,2.455
273.7751,1,540,2.511
273.9035,1,527,2.450
274.0201,1,524,2.436
274.1382,1,522,2.427
274.2601,1,517,2.404
274.3769,1,520,2.418
274.5054,1,530,2.464
274.6198,1,508,2.362
274.7381,1,506,2.352
274.8648,1,526,2.445
274.9791,1,674,3.134
275.0942,1,463,2.153
275.2225,1,532,2.473
275.3402,1,519,2.413
275.4582,1,536,2.492
275.5802,1,545,2.534
275.6944,1,532,2.473
275.8219,1,520,2.418
275.9400,1,533,2.478
276.0558,1,546,2.538
276.1843,1,516,2.399
276.3019,1,514,2.390
276.4201,1,534,2.483
276.5347,1,571,2.655
276.6625,1,574,2.669
276.7780,1,547,2.543
276.8947,1,594,2.762
277.0242,1,553,2.571
277.1422,1,514,2.390
277.2603,1,517,2.404
277.3755,1,539,2.506
277.4936,1,487,2.264
277.6219,1,405,1.883
277.7381,1,500,2.325
277.8612,1,551,2.562
277.9748,1,605,2.813
278.1031,1,539,2.506
278.2197,1,550,2.557
278.3450,1,509,2.366
278.4620,1,524,2.436
278.5798,1,502,2.334
278.7054,1,539,2.506
278.8214,1,524,2.436
278.9351,1,517,2.404
279.0647,1,525,2.441
279.1781,1,568,2.641
279.2947,1,518,2.408
279.4215,1,514,2.390
279.5346,1,511,2.376
279.6597,1,555,2.580
279.7763,1,535,2.487
279.8945,1,526,2.445
280.0196,1,536,2.492
280.1449,1,382,1.776
280.2610,1,432,2.008
280.3779,1,494,2.297
280.4942,1,514,2.390
280.6198,1,550,2.557
280.7364,1,534,2.483
280.8535,1,527,2.450
280.9820,1,548,2.548
281.0988,1,534,2.483
281.2256,1,525,2.441
281.3408,1,533,2.478
281.4577,1,493,2.292
281.5839,1,539,2.506
281.7000,1,514,2.390
281.8144,1,542,2.520
281.9421,1,536,2.492
282.0569,1,513,2.385
282.1833,1,561,2.608
282.2986,1,516,2.399
282.4150,1,473,2.199
282.5442,1,514,2.390
282.6556,1,504,2.343
282.7802,1,536,2.492
282.8964,1,510,2.371
283.0219,1,546,2.538
283.1333,1,518,2.408
283.2606,1,546,2.538
283.3777,1,532,2.473
283.4950,1,532,2.473
283.6230,1,486,2.259
283.7414,1,534,2.483
283.8582,1,525,2.441
283.9758,1,526,2.445
284.1024,1,489,2.273
284.2184,1,503,2.339
284.3444,1,534,2.483
284.4605,1,631,2.934
284.5786,1,505,2.348
284.6953,1,386,1.795
284.8233,1,494,2.297
284.9404,1,518,2.408
285.0588,1,506,2.352
285.1754,1,530,2.464
285.3017,1,531,2.469
285.4155,1,507,2.357
285.5449,1,491,2.283
285.6605,1,505,2.348
285.7781,1,520,2.418
285.8937,1,529,2.459
286.0197,1,526,2.445
286.1343,1,492,2.287
286.2595,1,505,2.348
286.3776,1,538,2.501
286.5028,1,527,2.450
286.6163,1,517,2.404
286.7434,1,514,2.390
286.8598,1,532,2.473
286.9761,1,511,2.376
287.0943,1,520,2.418
287.2229,1,518,2.408
287.3367,1,519,2.413
287.4549,1,519,2.413
287.5795,1,516,2.399
287.6949,1,536,2.492
287.8242,1,511,2.376
287.9402,1,518,2.408
288.0562,1,530,2.464
288.1830,1,554,2.576
288.2942,1,555,2.580
288.4197,1,535,2.487
288.5364,1,704,3.273
288.6544,1,425,1.976
288.7811,1,459,2.134
288.8993,1,522,2.427
289.0239,1,490,2.278
289.1380,1,540,2.511
289.2648,1,505,2.348
289.3793,1,486,2.259
289.4924,1,539,2.506
289.6199,1,537,2.497
289.7360,1,543,2.524
289.8616,1,530,2.464
289.9782,1,531,2.469
290.0960,1,522,2.427
290.2244,1,512,2.380
290.3417,1,506,2.352
290.4577,1,524,2.436
290.5748,1,467,2.171
290.7021,1,454,2.111
290.8150,1,512,2.380
290.9430,1,518,2.408
291.0606,1,577,2.683
291.1729,1,527,2.450
291.3009,1,505,2.348
291.4182,1,505,2.348
291.5441,1,517,2.404
291.6611,1,524,2.436
291.7781,1,518,2.408
291.9035,1,519,2.413
292.0204,1,530,2.464
292.1346,1,544,2.529
292.2598,1,531,2.469
292.3778,1,546,2.538
292.4953,1,503,2.339
292.6236,1,511,2.376
292.7399,1,536,2.492
292.8575,1,522,2.427
292.9751,1,506,2.352
293.0928,1,519,2.413
293.2232,1,418,1.943
293.3356,1,460,2.139
293.4528,1,504,2.343
293.5791,1,524,2.436
293.6920,1,538,2.501
293.8201,1,569,2.645
293.9381,1,567,2.636
294.0626,1,530,2.464
294.1782,1,516,2.399
294.2950,1,509,2.366
294.4210,1,524,2.436
294.5355,1,535,2.487
294.6520,1,513,2.385
294.7798,1,517,2.404
294.8953,1,523,2.432
295.0219,1,560,2.604
295.1350,1,507,2.357
295.2527,1,570,2.650
295.3782,1,544,2.529
295.4955,1,566,2.631
295.6202,1,485,2.255
295.7360,1,526,2.445
295.8532,1,539,2.506
295.9792,1,431,2.004
296.0950,1,561,2.608
296.2238,1,486,2.259
296.3417,1,548,2.548
296.4583,1,581,2.701
296.5763,1,550,2.557
296.6931,1,496,2.306
296.8199,1,529,2.459
296.9371,1,525,2.441
297.0589,1,530,2.464
297.1825,1,487,2.264
297.2971,1,508,2.362
297.4121,1,492,2.287
297.5365,1,429,1.994
297.6548,1,486,2.259
297.7811,1,555,2.580
297.8949,1,550,2.557
298.0115,1,554,2.576
298.1389,1,568,2.641
298.2523,1,488,2.269
298.3791,1,511,2.376
298.4948,1,520,2.418
298.6203,1,523,2.432
298.7333,1,523,2.432
298.8624,1,514,2.390
298.9779,1,504,2.343
299.0949,1,520,2.418
299.2180,1,513,2.385
299.3344,1,533,2.478
299.4524,1,523,2.432
299.5803,1,508,2.362
299.6949,1,533,2.478
299.8198,1,535,2.487
299.9357,1,519,2.413
300.0602,1,497,2.311
300.1750,1,444,2.064
300.3013,1,480,2.232
300.4133,1,536,2.492
300.5391,1,572,2.659
300.6530,1,543,2.524
300.7825,1,511,2.376
300.8961,1,523,2.432
301.0122,1,535,2.487
301.1426,1,541,2.515
301.2586,1,517,2.404
301.3761,1,528,2.455
301.4921,1,528,2.455
301.6201,1,526,2.445
301.7383,1,510,2.371
301.8515,1,535,2.487
301.9814,1,535,2.487
302.0986,1,533,2.478
302.2133,1,537,2.497
302.3400,1,514,2.390
302.4532,1,531,2.469
302.5822,1,531,2.469
302.6985,1,523,2.432
302.8110,1,521,2.422
302.9403,1,490,2.278
303.0556,1,527,2.450
303.1716,1,522,2.427
303.2978,1,468,2.176
303.4117,1,509,2.366
303.5389,1,514,2.390
303.6534,1,554,2.576
303.7793,1,535,2.487
303.8953,1,529,2.459
304.0199,1,497,2.311
304.1323,1,532,2.473
304.2615,1,504,2.343
304.3777,1,521,2.422
304.4951,1,509,2.366
304.6217,1,521,2.422
304.7386,1,500,2.325
304.8547,1,539,2.506
304.9707,1,506,2.352
305.0961,1,524,2.436
305.2217,1,518,2.408
305.3340,1,532,2.473
305.4596,1,509,2.366
305.5776,1,515,2.394
305.6922,1,506,2.352
305.8182,1,513,2.385
305.9323,1,503,2.339
306.0593,1,485,2.255
306.1721,1,478,2.222
306.2983,1,507,2.357
306.4161,1,534,2.483
306.5327,1,568,2.641
306.6611,1,574,2.669
306.7777,1,546,2.538
306.8943,1,507,2.357
307.0111,1,527,2.450
307.1411,1,509,2.366
307.2532,1,529,2.459
307.3781,1,516,2.399
307.4950,1,539,2.506
307.6116,1,520,2.418
307.7387,1,518,2.408
307.8543,1,529,2.459
307.9782,1,521,2.422
308.0919,1,524,2.436
308.2203,1,496,2.306
308.3333,1,499,2.320
308.4603,1,486,2.259
308.5779,1,524,2.436
308.6909,1,516,2.399
308.8201,1,542,2.520
308.9380,1,542,2.520
309.0503,1,524,2.436
309.1801,1,512,2.380
309.2939,1,512,2.380
309.4198,1,510,2.371
309.5317,1,498,2.315
309.6576,1,429,1.994
309.7735,1,462,2.148
309.9023,1,442,2.055
310.0155,1,458,2.129
310.1322,1,499,2.320
310.2576,1,511,2.376
310.3700,1,503,2.339
310.4989,1,515,2.394
310.6149,1,527,2.450
310.7388,1,525,2.441
310.8569,1,562,2.613
310.9739,1,505,2.348
311.1008,1,506,2.352
311.2150,1,492,2.287
311.3320,1,524,2.436
311.4587,1,523,2.432
311.5736,1,526,2.445
311.6983,1,461,2.143
311.8123,1,575,2.673
311.9364,1,445,2.069
312.0615,1,566,2.631
312.1774,1,519,2.413
312.2932,1,486,2.259
312.4182,1,555,2.580
312.5312,1,486,2.259
312.6573,1,516,2.399
312.7754,1,524,2.436
312.9014,1,494,2.297
313.0155,1,520,2.418
313.1328,1,496,2.306
313.2608,1,524,2.436
313.3777,1,515,2.394
313.4944,1,512,2.380
313.6124,1,524,2.436
313.7303,1,513,2.385
313.8573,1,527,2.450
313.9704,1,520,2.418
314.0949,1,529,2.459
314.2199,1,518,2.408
314.3380,1,509,2.366
314.4534,1,520,2.418
314.5701,1,512,2.380
314.6988,1,513,2.385
314.8151,1,528,2.455
314.9325,1,514,2.390
315.0615,1,540,2.511
315.1777,1,552,2.566
315.2948,1,534,2.483
315.4096,1,511,2.376
315.5391,1,510,2.371
315.6527,1,512,2.380
315.7770,1,527,2.450
315.8939,1,532,2.473
316.0200,1,484,2.250
316.1366,1,553,2.571
316.2533,1,546,2.538
316.3700,1,507,2.357
316.4986,1,527,2.450
316.6132,1,503,2.339
316.7406,1,516,2.399
316.8576,1,531,2.469
316.9757,1,561,2.608
317.0919,1,512,2.380
317.2199,1,539,2.506
317.3368,1,539,2.506
317.4616,1,525,2.441
317.5733,1,593,2.757
317.6984,1,446,2.074
317.8151,1,547,2.543
317.9323,1,535,2.487
318.0494,1,539,2.506
318.1772,1,562,2.613
318.2951,1,566,2.631
318.4201,1,544,2.529
318.5366,1,540,2.511
318.6501,1,508,2.362
318.7774,1,526,2.445
318.8930,1,565,2.627
319.0199,1,504,2.343
319.1380,1,516,2.399
319.2520,1,531,2.469
319.3794,1,507,2.357
319.4956,1,495,2.301
319.6204,1,506,2.352
319.7322,1,499,2.320
319.8612,1,491,2.283
319.9771,1,471,2.190
320.0951,1,465,2.162
320.2117,1,425,1.976
320.3403,1,543,2.524
320.4583,1,475,2.208
320.5730,1,518,2.408
320.6895,1,508,2.362
320.8123,1,524,2.436
320.9377,1,524,2.436
321.0508,1,518,2.408
321.1777,1,533,2.478
321.2950,1,537,2.497
321.4094,1,613,2.850
321.5400,1,511,2.376
321.6577,1,553,2.571
321.7702,1,548,2.548
321.8983,1,556,2.585
322.0156,1,487,2.264
322.1303,1,566,2.631
322.2546,1,555,2.580
322.3801,1,486,2.259
322.4947,1,458,2.129
322.6097,1,472,2.194
322.7347,1,509,2.366
322.8593,1,541,2.515
322.9732,1,482,2.241
323.0999,1,579,2.692
323.2152,1,528,2.455
323.3298,1,534,2.483
323.4566,1,639,2.971
323.5695,1,601,2.794
323.6985,1,541,2.515
323.8155,1,562,2.613
323.9380,1,487,2.264
324.0490,1,681,3.166
324.1738,1,368,1.711
324.2894,1,479,2.227
324.4133,1,490,2.278
324.5390,1,471,2.190
324.6536,1,515,2.394
324.7700,1,493,2.292
324.8965,1,624,2.901
325.0098,1,583,2.710
325.1348,1,684,3.180
325.2490,1,641,2.980
325.3782,1,485,2.255
325.4950,1,362,1.683
325.6107,1,536,2.492
325.7405,1,502,2.334
325.8524,1,546,2.538
325.9700,1,233,1.083
326.0984,1,393,1.827
326.2143,1,832,3.868
326.3313,1,522,2.427
326.4580,1,563,2.617
326.5704,1,504,2.343
326.6885,1,288,1.339
326.8151,1,632,2.938
326.9321,1,594,2.762
327.0606,1,460,2.139
327.1780,1,658,3.059
327.2945,1,94,0.437
327.4097,1,147,0.683
327.5401,1,87,0.404
327.6533,1,247,1.148
327.7777,1,433,2.013
327.8920,1,438,2.036
328.0100,1,688,3.199
328.1380,1,2173,10.103
328.2537,1,1943,9.033
328.3804,1,493,2.292
328.4963,1,-529,-2.459
328.6143,1,3232,15.026
328.7284,1,29669,137.936
328.8580,1,-19471,-90.524
328.9717,1,-8754,-40.699
329.0895,1,1274,5.923
329.2151,1,1072,4.984
329.3318,1,670,3.115
329.4490,1,509,2.366
329.5772,1,1438,6.685
329.6944,1,840,3.905
329.8098,1,1093,5.082
329.9380,1,947,4.403
330.0518,1,117,0.544
330.1790,1,-302,-1.404
330.2932,1,-480,-2.232
330.4097,1,2292,10.656
330.5327,1,3648,16.960
330.6571,1,-7064,-32.842
330.7720,1,383,1.781
330.8881,1,1247,5.798
331.0139,1,1003,4.663
331.1393,1,617,2.869
331.2539,1,1364,6.341
331.3717,1,1799,8.364
331.4981,1,1768,8.220
331.6112,1,1107,5.147
331.7284,1,691,3.213
331.8571,1,934,4.342
331.9702,1,2778,12.915
332.0984,1,-215,-1.000
332.2139,1,643,2.989
332.3392,1,1784,8.294
332.4554,1,2225,10.344
332.5720,1,1455,6.765
332.6901,1,-3033,-14.101
332.8077,1,-2769,-12.874
332.9321,1,753,3.501
333.0547,1,-2645,-12.297
333.1701,1,4498,20.912
333.2955,1,-57,-0.265
333.4100,1,-1291,-6.002
333.5367,1,-1704,-7.922
333.6522,1,-740,-3.440
333.7688,1,714,3.320
333.8931,1,749,3.482
334.0075,1,593,2.757
334.1310,1,531,2.469
334.2552,1,177,0.823
334.3780,1,487,2.264
334.4930,1,521,2.422
334.6087,1,323,1.502
334.7368,1,1311,6.095
334.8548,1,654,3.041
334.9713,1,798,3.710
335.0881,1,528,2.455
335.2111,1,501,2.329
335.3284,1,413,1.920
335.4577,1,858,3.989
335.5713,1,629,2.924
335.6891,1,530,2.464
335.8157,1,501,2.329
335.9312,1,512,2.380
336.0577,1,618,2.873
336.1700,1,628,2.920
336.2994,1,637,2.962
336.4131,1,548,2.548
336.5285,1,540,2.511
336.6534,1,581,2.701
336.7700,1,481,2.236
336.8982,1,396,1.841
337.0156,1,488,2.269
337.1323,1,896,4.166
337.2491,1,698,3.245
337.3779,1,701,3.259
337.4935,1,650,3.022
337.6079,1,548,2.548
337.7331,1,744,3.459
337.8585,1,525,2.441
337.9700,1,539,2.506
338.0950,1,686,3.189
338.2112,1,508,2.362
338.3381,1,408,1.897
338.4547,1,466,2.167
338.5704,1,585,2.720
338.6870,1,618,2.873
338.8113,1,541,2.515
338.9275,1,411,1.911
339.0551,1,700,3.254
339.1702,1,631,2.934
339.2995,1,746,3.468
339.4164,1,509,2.366
339.5274,1,608,2.827
339.6558,1,677,3.147
339.7675,1,663,3.082
339.8921,1,593,2.757
340.0087,1,389,1.809
340.1343,1,499,2.320
340.2496,1,527,2.450
340.3795,1,489,2.273
340.4956,1,389,1.809
340.6124,1,-78,-0.363
340.7273,1,1300,6.044
340.8558,1,536,2.492
340.9725,1,482,2.241
341.0976,1,552,2.566
341.2112,1,611,2.841
341.3285,1,469,2.180
341.4558,1,495,2.301
341.5740,1,630,2.929
341.6881,1,700,3.254
341.8098,1,361,1.678
341.9357,1,489,2.273
342.0496,1,698,3.245
342.1756,1,525,2.441
342.2931,1,547,2.543
342.4083,1,392,1.822
342.5367,1,446,2.074
342.6527,1,364,1.692
342.7772,1,501,2.329
342.8922,1,945,4.393
343.0094,1,599,2.785
343.1324,1,330,1.534
343.2486,1,356,1.655
343.3780,1,263,1.223
343.4911,1,847,3.938
343.6091,1,77,0.358
343.7272,1,884,4.110
343.8578,1,265,1.232
343.9723,1,665,3.092
344.0978,1,-190,-0.883
344.2138,1,772,3.589
344.3273,1,432,2.008
344.4578,1,726,3.375
344.5703,1,565,2.627
344.6882,1,221,1.027
344.8102,1,555,2.580
344.9336,1,354,1.646
345.0490,1,474,2.204
345.1751,1,510,2.371
345.2893,1,622,2.892
345.4133,1,401,1.864
345.5302,1,476,2.213
345.6538,1,413,1.920
345.7702,1,416,1.934
345.8952,1,557,2.590
346.0072,1,572,2.659
346.1323,1,548,2.548
346.2467,1,690,3.208
346.3739,1,695,3.231
346.4905,1,663,3.082
346.6077,1,753,3.501
346.7328,1,715,3.324
346.8495,1,712,3.310
346.9662,1,380,1.767
347.0955,1,212,0.986
347.2098,1,485,2.255
347.3380,1,754,3.505
347.4520,1,771,3.585
347.5762,1,342,1.590
347.6922,1,553,2.571
347.8078,1,370,1.720
347.9367,1,394,1.832
348.0534,1,498,2.315
348.1668,1,327,1.520
348.2911,1,507,2.357
348.4090,1,498,2.315
348.5323,1,459,2.134
348.6486,1,200,0.930
348.7783,1,408,1.897
348.8952,1,429,1.994
349.0118,1,587,2.729
349.1279,1,600,2.789
349.2580,1,564,2.622
349.3701,1,588,2.734
349.4956,1,502,2.334
349.6095,1,513,2.385
349.7384,1,519,2.413
349.8516,1,472,2.194
349.9783,1,469,2.180
350.0963,1,440,2.046
350.2118,1,648,3.013
350.3367,1,663,3.082
350.4547,1,621,2.887
350.5700,1,680,3.161
350.6979,1,745,3.464
350.8098,1,454,2.111
350.9325,1,510,2.371
351.0496,1,524,2.436
351.1772,1,305,1.418
351.2952,1,931,4.328
351.4074,1,628,2.920
351.5324,1,526,2.445
351.6479,1,547,2.543
351.7720,1,480,2.232
351.8897,1,442,2.055
352.0078,1,525,2.441
352.1323,1,553,2.571
352.2504,1,397,1.846
352.3663,1,713,3.315
352.4930,1,464,2.157
352.6107,1,545,2.534
352.7367,1,421,1.957
352.8529,1,356,1.655
352.9709,1,675,3.138
353.0956,1,314,1.460
353.2137,1,725,3.371
353.3286,1,398,1.850
353.4534,1,535,2.487
353.5702,1,646,3.003
353.6954,1,-100,-0.465
353.8090,1,1045,4.858
353.9266,1,16,0.074
354.0539,1,708,3.292
354.1667,1,584,2.715
354.2956,1,491,2.283
354.4102,1,510,2.371
354.5319,1,458,2.129
354.6581,1,461,2.143
354.7704,1,462,2.148
354.8866,1,488,2.269
355.0116,1,32,0.149
355.1293,1,814,3.784
355.2575,1,563,2.617
355.3737,1,547,2.543
355.4889,1,362,1.683
355.6069,1,739,3.436
355.7336,1,500,2.325
355.8491,1,338,1.571
355.9753,1,686,3.189
356.0923,1,754,3.505
356.2105,1,33,0.153
356.3273,1,917,4.263
356.4577,1,636,2.957
356.5706,1,622,2.892
356.6955,1,366,1.702
356.8114,1,526,2.445
356.9285,1,549,2.552
357.0565,1,490,2.278
357.1705,1,439,2.041
357.2927,1,517,2.404
357.4108,1,-202,-0.939
357.5273,1,869,4.040
357.6453,1,245,1.139
357.7702,1,1124,5.226
357.8883,1,383,1.781
358.0133,1,676,3.143
358.1273,1,-78,-0.363
358.2577,1,542,2.520
358.3757,1,473,2.199
358.4926,1,371,1.725
358.6083,1,946,4.398
358.7319,1,-55,-0.256
358.8487,1,1280,5.951
358.9664,1,1065,4.951
359.0922,1,505,2.348
359.2091,1,-231,-1.074
359.3255,1,886,4.119
359.4518,1,308,1.432
359.5663,1,874,4.063
359.6956,1,478,2.222
359.8118,1,416,1.934
359.9331,1,377,1.753
360.0510,1,564,2.622
360.1669,1,449,2.087
360.2906,1,499,2.320
360.4152,1,111,0.516
360.5321,1,946,4.398
360.6486,1,559,2.599
360.7657,1,623,2.896
360.8957,1,109,0.507
361.0136,1,524,2.436
361.1274,1,815,3.789
361.2453,1,-67,-0.311
361.3754,1,616,2.864
361.4922,1,382,1.776
361.6102,1,600,2.789
361.7283,1,587,2.729
361.8454,1,838,3.896
361.9757,1,453,2.106
362.0889,1,-46,-0.214
362.2140,1,966,4.491
362.3268,1,696,3.236
362.4526,1,653,3.036
362.5656,1,-27,-0.126
362.6947,1,939,4.366
362.8079,1,597,2.776
362.9352,1,57,0.265
363.0531,1,794,3.691
363.1702,1,559,2.599
363.2969,1,535,2.487
363.4120,1,400,1.860
363.5278,1,785,3.650
363.6452,1,516,2.399
363.7702,1,802,3.729
363.8867,1,332,1.544
364.0153,1,701,3.259
364.1330,1,415,1.929
364.2457,1,918,4.268
364.3729,1,243,1.130
364.4861,1,643,2.989
364.6158,1,-178,-0.828
364.7330,1,907,4.217
364.8485,1,482,2.241
364.9655,1,562,2.613
365.0956,1,574,2.669
365.2113,1,456,2.120
365.3282,1,196,0.911
365.4453,1,758,3.524
365.5719,1,549,2.552
365.6899,1,171,0.795
365.8080,1,1030,4.789
365.9262,1,500,2.325
366.0540,1,519,2.413
366.1717,1,550,2.557
366.2883,1,413,1.920
366.4063,1,705,3.278
366.5362,1,572,2.659
366.6539,1,618,2.873
366.7657,1,532,2.473
366.8923,1,551,2.562
367.0079,1,556,2.585
367.1325,1,491,2.283
367.2457,1,327,1.520
367.3724,1,476,2.213
367.4852,1,562,2.613
367.6110,1,429,1.994
367.7282,1,-220,-1.023
367.8452,1,126,0.586
367.9746,1,435,2.022
368.0899,1,326,1.516
368.2060,1,325,1.511
368.3312,1,292,1.358
368.4442,1,837,3.891
368.5705,1,1282,5.960
368.6868,1,-170,-0.790
368.8163,1,5969,27.751
368.9327,1,3821,17.764
369.0490,1,6159,28.634
369.1659,1,-1197,-5.565
369.2952,1,-4837,-22.488
369.4072,1,-3321,-15.440
369.5254,1,-3788,-17.611
369.6534,1,1890,8.787
369.7704,1,1140,5.300
369.8848,1,8422,39.155
370.0112,1,-6455,-30.010
370.1286,1,-73,-0.339
370.2449,1,2735,12.715
370.3704,1,4835,22.479
370.4879,1,-1113,-5.175
370.6125,1,2808,13.055
370.7296,1,2133,9.917
370.8540,1,64,0.298
370.9667,1,-453,-2.106
371.0933,1,383,1.781
371.2114,1,701,3.259
371.3286,1,818,3.803
371.4453,1,1045,4.858
371.5738,1,768,3.571
371.6897,1,198,0.921
371.8035,1,-85,-0.395
371.9324,1,-340,-1.581
372.0491,1,-674,-3.134
372.1661,1,-56,-0.260
372.2954,1,-225,-1.046
372.4109,1,-68,-0.316
372.5282,1,261,1.213
372.6435,1,564,2.622
372.7702,1,590,2.743
372.8838,1,311,1.446
373.0129,1,5,0.023
373.1277,1,-838,-3.896
373.2451,1,-1209,-5.621
373.3743,1,-4410,-20.503
373.4896,1,-5781,-26.877
373.6134,1,-12801,-59.514
373.7256,1,-8120,-37.751
373.8525,1,-5374,-24.985
373.9663,1,-6333,-29.443
374.0934,1,-12981,-60.351
374.2073,1,10519,48.905
374.3324,1,21232,98.711
374.4506,1,2058,9.568
374.5665,1,5369,24.961
374.6905,1,-22142,-102.942
374.8086,1,-2636,-12.255
374.9253,1,2604,12.106
375.0535,1,-7171,-33.339
375.1717,1,51937,241.464
375.2869,1,3591,16.695
375.4050,1,1184,5.505
375.5334,1,25653,119.265
375.6493,1,4834,22.474
375.7658,1,-4402,-20.466
375.8923,1,7089,32.958
376.0072,1,27363,127.215
376.1320,1,6854,31.865
376.2467,1,-7664,-35.631
376.3746,1,-18566,-86.316
376.4869,1,1998,9.289
376.6042,1,-15751,-73.229
376.7351,1,6579,30.587
376.8508,1,-119,-0.553
376.9638,1,-16001,-74.391
377.0903,1,-13039,-60.620
377.2073,1,-5614,-26.100
377.3345,1,-94,-0.437
377.4506,1,-4506,-20.949
377.5636,1,6576,30.573
377.6897,1,2427,11.284
377.8028,1,2567,11.934
377.9274,1,3461,16.091
378.0440,1,-346,-1.609
378.1743,1,1764,8.201
378.2893,1,934,4.342
378.4060,1,-293,-1.362
378.5328,1,352,1.637
378.6489,1,-2120,-9.856
378.7735,1,-8231,-38.267
378.8893,1,-3927,-18.257
